id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2104_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2117	C32H66O10	[M + H3N + H]+	C32H69NO10	Fatty acids	0.9843571782112122	Glycerolipids	0.9743345379829407	Triacylglycerols	0.9670680165290833	Polyethylene glycols	0.9415748715400696	Dialkyl ethers	0.9989070892333984	Ethers	0.9992640614509583	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2117
2105_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2118	C28H65N7O8	[M + H]+	C28H65N7O8	Fatty acids	0.45692506432533264	Fatty amides	0.05933641269803047	N-acyl amines	0.21321363747119904	N-acyl-alpha amino acids and derivatives	0.9121584892272949	Amino acids and derivatives	0.6418073177337646	Amino acids, peptides, and analogues	0.8309972286224365	Carboxylic acids and derivatives	0.5255237221717834	Organic acids and derivatives	0.7804660201072693	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; 1,2-aminoalcohols; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2118
2106_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2119	C37H48N4O5	[M + H]+	C37H48N4O5	Alkaloids	0.21188035607337952	Oligopeptides	0.5158624649047852	Ergot alkaloids	0.09837329387664795	Alpha amino acids and derivatives	0.9706710577011108	Amino acids and derivatives	0.9761369824409485	Amino acids, peptides, and analogues	0.975440502166748	Carboxylic acids and derivatives	0.9951980710029602	Organic acids and derivatives	0.9994394183158875	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; N-alkylpiperazines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2119
2107_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2120	C32H63N5O7	[M + H]+	C32H63N5O7	Amino acids and Peptides	0.7209503650665283	Oligopeptides	0.6080753803253174	Lipopeptides	0.19518734514713287	Peptides	0.8833306431770325	Peptides	0.8833306431770325	Amino acids, peptides, and analogues	0.9853428602218628	Carboxylic acids and derivatives	0.9973891377449036	Organic acids and derivatives	0.9985201954841614	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2120
2108_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2121	C32H63N5O7	[M + H]+	C32H63N5O7	Amino acids and Peptides	0.7915219068527222	Fatty amides	0.6193466186523438	N-acyl amines	0.31234976649284363	Oligopeptides	0.7331536412239075	Peptides	0.8772223591804504	Amino acids, peptides, and analogues	0.9943009614944458	Carboxylic acids and derivatives	0.9976429343223572	Organic acids and derivatives	0.9985296726226807	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2121
2109_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2122	C32H63N5O7	[M + H]+	C32H63N5O7	Amino acids and Peptides	0.30902162194252014	Oligopeptides	0.4319230914115906	Cyclic peptides	0.13974529504776	Alpha amino acids and derivatives	0.9443989992141724	Amino acids and derivatives	0.9349201917648315	Amino acids, peptides, and analogues	0.9524252414703369	Carboxylic acids and derivatives	0.9916784763336182	Organic acids and derivatives	0.9905695915222168	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2122
2111_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2124	C39H50O7	[M + H]+	C39H50O7	Terpenoids	0.5775544047355652	Diterpenoids	0.3951243758201599	Carotenoids (C40, Î²-Î²)	0.1174115464091301	Triterpenoids	0.591484785079956			Triterpenoids	0.591484785079956	Prenol lipids	0.4674855172634125	Lipids and lipid-like molecules	0.8256629109382629	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Triterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2124
2112_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2125	C32H58N2O8S	[M + H]+	C32H58N2O8S	Polyketides	0.4028806984424591	Macrolides	0.17730236053466797	Open-chain polyketides	0.17449700832366943	Amino acids and derivatives	0.5108127593994141	Amino acids and derivatives	0.5108127593994141	Amino acids, peptides, and analogues	0.4851042926311493	Carboxylic acids and derivatives	0.9860146045684814	Organic acids and derivatives	0.9994408488273621	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2125
2113_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2126	C33H62N2O9	[M + H]+	C33H62N2O9	Fatty acids	0.11704147607088089	Fatty esters	0.19777515530586243	Macrotetrolides	0.5362322926521301	Monosaccharides	0.6867383718490601	Monosaccharides	0.6867383718490601	Carbohydrates and carbohydrate conjugates	0.7313129305839539	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2126
2116_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2129	C31H55N5O7	[M + Na]+	C31H55N5O7	Polyketides	0.8182248473167419	Oligopeptides	0.7043890357017517	Cyclic peptides	0.4927203953266144	Alpha amino acids and derivatives	0.9416636228561401	Amino acids and derivatives	0.9552115797996521	Amino acids, peptides, and analogues	0.9640153646469116	Carboxylic acids and derivatives	0.9973994493484497	Organic acids and derivatives	0.999717652797699	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2129
2120_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2136	C34H59N5O6	[M + H]+	C34H59N5O6	Terpenoids	0.5001027584075928	Oligopeptides	0.6441859602928162	Lipopeptides	0.46481823921203613	Steroids and steroid derivatives	0.6071998476982117					Steroids and steroid derivatives	0.6071998476982117	Lipids and lipid-like molecules	0.9830922484397888	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2136
2122_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2138	C35H54O9	[M + H3N + H]+	C35H57NO9	Terpenoids	0.9938474297523499	Triterpenoids	0.7527034282684326	Oleanane triterpenoids	0.10036007314920425	Triterpenoids	0.9543864130973816			Triterpenoids	0.9543864130973816	Prenol lipids	0.9844308495521545	Lipids and lipid-like molecules	0.9713547825813293	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2138
2124_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2144	C9H16NO6P13	[M + H]+	C9H16NO6P13	Fatty acids	0.9247363209724426	Tyrosine alkaloids	0.07799918949604034	Marine-bacterial DPEs	0.140564426779747	Organoheterocyclic compounds	0.9022757411003113							Organoheterocyclic compounds	0.9022757411003113	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2144
2126_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2146	C33H45NO10	[M + Na]+	C33H45NO10	Polyketides	0.24913302063941956	Coumarins	0.2426759898662567	Isocoumarins	0.5858776569366455	Monosaccharides	0.530411422252655	Monosaccharides	0.530411422252655	Carbohydrates and carbohydrate conjugates	0.32402536273002625	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Pyrroles; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Gamma butyrolactones; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Substituted pyrroles; Tetrahydrofurans; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2146
2127_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2147	C30H51N7O8	[M + H]+	C30H51N7O8	Amino acids and Peptides	0.935878574848175	Oligopeptides	0.7282989621162415	Linear peptides	0.4235091209411621	N-acyl-alpha amino acids and derivatives	0.9193425178527832	Amino acids and derivatives	0.9972291588783264	Amino acids, peptides, and analogues	0.9979767203330994	Carboxylic acids and derivatives	0.9996373653411865	Organic acids and derivatives	0.9999560117721558	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2147
2129_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2149	C40H56O5	[M + Na]+	C40H56O5	Terpenoids	0.9984581470489502	Carotenoids (C40)	0.07688580453395844	Carotenoids (C40, Î²-Î²)	0.38383549451828003	Prenol lipids	0.9664743542671204					Prenol lipids	0.9664743542671204	Lipids and lipid-like molecules	0.9958005547523499	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2149
2130_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2150	C36H62O9	[M + H]+	C36H62O9	Terpenoids	0.9732157588005066	Triterpenoids	0.5265125036239624	Cycloartane triterpenoids	0.5512693524360657	Steroidal saponins	0.542008101940155	Steroidal saponins	0.542008101940155	Steroidal glycosides	0.7446612119674683	Steroids and steroid derivatives	0.9709376692771912	Lipids and lipid-like molecules	0.9802984595298767	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Steroidal glycosides; Dialkyl ethers; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cycloartanols and derivatives; Steroidal saponins; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2150
2131_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2151	C36H62O9	[M + H]+	C36H62O9	Polyketides	0.6912126541137695	Triterpenoids	0.3735711872577667	Macrolide lactones	0.09183002263307571	Monosaccharides	0.5776540040969849	Monosaccharides	0.5776540040969849	Carbohydrates and carbohydrate conjugates	0.47543320059776306	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2151
2135_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2155	C37H53NO8	[M + H]+	C37H53NO8	Polyketides	0.8351776003837585	Steroids	0.3280075192451477	Pregnane steroids	0.35549402236938477	Phenol ethers	0.6443546414375305					Phenol ethers	0.6443546414375305	Benzenoids	0.6964163780212402	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	2155
2136_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2156	C34H65N5O6	[M + H]+	C34H65N5O6	Fatty acids	0.2132599800825119	Fatty amides	0.2768746614456177	Lipopeptides	0.1074485182762146	N-acyl amines	0.6482406854629517	N-acyl amines	0.6482406854629517	Fatty amides	0.7366296648979187	Fatty Acyls	0.9602741003036499	Lipids and lipid-like molecules	0.9443840980529785	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2156
2137_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2157	C34H65N5O6	[M + H]+	C34H65N5O6	Amino acids and Peptides	0.6856562495231628	Oligopeptides	0.8515481948852539	Linear peptides	0.7620339393615723	Alpha amino acids and derivatives	0.979172945022583	Amino acids and derivatives	0.9853178262710571	Amino acids, peptides, and analogues	0.9901357293128967	Carboxylic acids and derivatives	0.997252881526947	Organic acids and derivatives	0.9987238049507141	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2157
2139_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2159	C32H67NO11	[M + H]+	C32H67NO11	Fatty acids	0.8070606589317322	Macrolides	0.46616020798683167	Monoacylglycerols	0.04801110923290253	Glycosyl compounds	0.616972804069519	Glycosyl compounds	0.616972804069519	Carbohydrates and carbohydrate conjugates	0.8890281915664673	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2159
2140_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2160	C29H59N11O5	[M + H]+	C29H59N11O5	Amino acids and Peptides	0.8446725606918335	Small peptides	0.5368770360946655	Tripeptides	0.6484586596488953	Oligopeptides	0.9517731666564941	Peptides	0.9970575571060181	Amino acids, peptides, and analogues	0.9987951517105103	Carboxylic acids and derivatives	0.9845204949378967	Organic acids and derivatives	0.9898079037666321	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2160
2141_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2161	C29H59N11O5	[M + H]+	C29H59N11O5	Amino acids and Peptides	0.8880846500396729	Small peptides	0.6440608501434326	Tripeptides	0.7395927906036377	Oligopeptides	0.9448140263557434	Peptides	0.9980859756469727	Amino acids, peptides, and analogues	0.999279797077179	Carboxylic acids and derivatives	0.9893012642860413	Organic acids and derivatives	0.995694637298584	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2161
2145_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2165	C36H60O8	[M + Na]+	C36H60O8	Terpenoids	0.7834576368331909	Triterpenoids	0.7087820172309875	Open-chain polyketides	0.05477813631296158	Steroids and steroid derivatives	0.6624670028686523					Steroids and steroid derivatives	0.6624670028686523	Lipids and lipid-like molecules	0.8611154556274414	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2165
2148_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2168	C32H49N7O7	[M + H]+	C32H49N7O7	Amino acids and Peptides	0.5769929885864258	Small peptides	0.3567051291465759	Linear peptides	0.09711185842752457	Alpha amino acids and derivatives	0.987174391746521	Amino acids and derivatives	0.9961982369422913	Amino acids, peptides, and analogues	0.9967014193534851	Carboxylic acids and derivatives	0.9784958958625793	Organic acids and derivatives	0.9764935374259949	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Tertiary amines; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2168
2149_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2169	C33H65N5O7	[M + H]+	C33H65N5O7	Amino acids and Peptides	0.457235187292099	Fatty amides	0.19970573484897614	Lipopeptides	0.10754262655973434	Alpha amino acids and derivatives	0.9179735779762268	Amino acids and derivatives	0.9436817765235901	Amino acids, peptides, and analogues	0.9576377868652344	Carboxylic acids and derivatives	0.9928776621818542	Organic acids and derivatives	0.997099757194519	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2169
2151_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2171	C39H64O7	[M + H]+	C39H64O7	Terpenoids	0.9048352241516113	Triterpenoids	0.5979989767074585	Cycloartane triterpenoids	0.09734756499528885	Steroid esters	0.5437093377113342			Steroid esters	0.5437093377113342	Steroids and steroid derivatives	0.9169182181358337	Lipids and lipid-like molecules	0.9724834561347961	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Secondary alcohols; Steroid esters; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2171
